Event ID,Database,ID,Date/Time,Nearest town,State,Latitude,Longitude,Comments,,,,,,,
23829,Hail,3232,14/12/2010 6:36,SUTTON,NSW,-35.1651,149.2512,"LGA: ACT ACT SES reports small hail accumulation to a depth of 4 inches in ""some places in the yard such as up against the shed"" in Sutton area.  ",,,,,,,
23830,Wind,5924,15/12/2010 9:52,MONTAGUE ISLAND,NSW,-36.2517,150.2265,4 minute wind averaging period.,,,,,,,
23830,Wind,5925,15/12/2010 10:00,MONTAGUE ISLAND,NSW,-36.2517,150.2265,10 minute wind averaging period.,,,,,,,
23831,Rain,3663,16/12/2010 2:50,BOWEN MOUNTAIN,NSW,-33.5817,150.6179,Torrential rain reducing visibility down to 300m reported.  Also pea sized hail.,,,,,,,
23831,Hail,3233,16/12/2010 3:00,AVALON,NSW,-33.6317,151.3179,LGA: Sydney 1.5 to 2cm hail at Avalon. ,,,,,,,
23831,Hail,3234,16/12/2010 3:00,LUDDENHAM,NSW,-33.9484,150.7512,"LGA: Sydney Hail report provided to the Bureau in terms of photo of hailstones with ruler from Luddenham. Email recieved on the 17th Dec of ""yesterday's storm"". ",,,,,,,
23831,Rain,3664,16/12/2010 3:15,FAULCONBRIDGE,NSW,-33.6984,150.5346,Heavy rain flooding the streets.,,,,,,,
23832,Rain,3665,16/12/2010 3:00,PENRITH,NSW,-33.7484,150.7512,NULL,,,,,,,
23833,Wind,5926,16/12/2010 10:57,GUNNEDAH AERODROME,NSW,-30.9484,150.2511,7 minute wind averaging period.,,,,,,,
23834,Hail,3235,16/12/2010 8:00,WALCHA,NSW,-30.9817,151.5845,Hail report mostly ~2cm hail with bigger hail jagged and measuring ~ 4.5cm across.,,,,,,,
23835,Rain,3666,26/12/2010 7:00,MANILDRA,NSW,-33.1817,148.6846,"22mm in 1 hour not severe, but flash flooding was also reported.",,,,,,,
23836,Rain,3667,26/12/2010 19:30,BOURKE,NSW,-30.0818,145.9512,NULL,,,,,,,
23837,Rain,3668,3/12/2010 1:45,BATHURST,NSW,-33.4167,149.5807,"Rainfall rate reached ~100mm/hr for a 6 minute period a 1 in 5 year event, but total was 18mm in 24hour period.  Cinema roof collapse probably due to large accumulation of small hail?",,,,,,,
23837,Rain,3669,3/12/2010 1:45,BATHURST,NSW,-33.4167,149.5807,"Rainfall rate reached ~100mm/hr for a 6 minute period a 1 in 5 year event, but total was 18mm in 24hour period.  Cinema roof collapse probably due to large accumulation of small hail?",,,,,,,
23837,Rain,3670,3/12/2010 1:45,BATHURST,NSW,-33.4167,149.5807,"Rainfall rate reached ~100mm/hr for a 6 minute period a 1 in 5 year event, but total was 18mm in 24hour period.  Cinema roof collapse probably due to large accumulation of small hail?",,,,,,,
23837,Hail,3236,3/01/2011 1:45,BATHURST,NSW,-33.4167,149.5807,"Large accumulation of small hail, causing roof of cinema in Bathurst to collapse.  Also wind guts 45kt (not quite severe), rainfall recorded only approx 10 - 20mm for the 24 hours to 9am for various sites in and around Bathurst - also not quite severe.",,,,,,,
23837,Rain,3671,3/01/2011 1:45,BATHURST,NSW,-33.4167,149.5807,Average recurrence interval of 1 in 5 years for approx rainfall rate 100mm/hr in a 6 minute period.  Total rain for the day 18mm.  Not reaching 1 in 10 year event severity threshold.  Roof collapsed on Bathurst cinema - perhaps due to large accumulation of small hail.,,,,,,,
23838,Hail,3237,3/01/2011 6:32,TAMWORTH,NSW,-31.0817,150.9345,Most hail aroun 16mm largest 30mm in diameter.,,,,,,,
23839,Rain,3672,5/01/2011 2:48,LOOMBERAH,NSW,-31.2317,151.0178,51mm in 60 minutes exceeds the 1 in 10 year recurrence value.,,,,,,,
23840,Hail,3238,5/01/2011 7:40,CANBERRA,NSW,-35.3,149.1333,LGA: ACT Golf ball hail estimated by ACT SES from storm through Canberra. ,,,,,,,
23840,Wind,5927,5/01/2011 8:10,TUGGERANONG,NSW,-35.4317,149.1512,LGA: ACT Roof lost in Tuggeranong.  Tuggeranong AWS doesn't record any significant wind gusts.  Highest wind gust recorded 19 knots. ,,,,,,,
23842,Rain,3675,8/01/2011 20:15,VINCENTIA,NSW,-35.0651,150.6846,Exceeded the 1 in 10 year recurrence figures for 1 hourly through to 6 hourly time periods.,,,,,,,
23843,Rain,3676,9/01/2011 0:00,KOORAWATHA,NSW,-34.0484,148.5679,Bang Bang Creek at Koorawatha swollen.,,,,,,,
23844,Rain,3677,11/01/2011 0:00,BLACKVILLE,NSW,-31.6317,150.2345,NULL,,,,,,,
23846,Rain,3678,13/01/2011 8:00,MENINDEE,NSW,-32.3652,142.4013,Bureau staff member with report of flash flooding with road impassable somewhere between Broken Hill and Wilcannia.  Menindee rainfall in 24 hours to 9am on the 14th was 93.8mm.,,,,,,,
23847,Hail,3239,19/01/2011 2:29,THORA,NSW,-30.4317,152.0345,"2nd hand report from Spotter's son, located in Thora, NSW.",,,,,,,
23848,Rain,3679,18/01/2011 17:00,EVANS HEAD,NSW,-29.1151,153.4345,NULL,,,,,,,
23849,Rain,3680,19/01/2011 2:45,CORNDALE,NSW,-28.7231,153.3614,NULL,,,,,,,
23850,Rain,3681,19/01/2011 5:05,UTUNGUN,NSW,-30.7426,152.8275,NULL,,,,,,,
23851,Wind,5928,19/01/2011 7:20,RAMORNIE,NSW,-29.6484,152.8011,Roaring wind with debris being flung against the side of the house associated with small tornado(s) momentarily touching down.  Roof damage - now leaking.,,,,,,,
23851,Hail,3240,19/01/2011 7:20,RAMORNIE,NSW,-29.6484,152.8011,Large hail of odd shapes.  Estimated size not given.,,,,,,,
23851,Tornado,1115,19/01/2011 7:20,RAMORNIE,NSW,-29.6484,152.8011,Small tornado(s) momentarily touching down.  Roaring sound and debris being flung against the side of the house.,,,,,,,
23852,Rain,3682,19/01/2011 16:00,KIAMA,NSW,-34.6651,150.8512,SES report flooding jobs from around Kiama/Foxground area.  Lightning has lessened.  Train effect around Jervis Bay area.,,,,,,,
23853,Rain,3708,22/01/2011 4:57,BATHURST,NSW,-33.4167,149.5807,"Spotter reports 35mm of rain in 30 mins.  Small hail, thunder and lightning also reported.",,,,,,,
23854,Wind,5933,2/02/2011 5:51,GOULBURN,NSW,-34.7484,149.7346,NULL,,,,,,,
23855,Wind,5934,4/02/2011 6:53,MONTAGUE ISLAND,NSW,-36.2517,150.2265,Wind averaging period was less than 10 minutes.,,,,,,,
23855,Wind,5935,4/02/2011 6:55,MONTAGUE ISLAND,NSW,-36.2517,150.2265,Wind averaging period was less than 10 minutes.,,,,,,,
23856,Rain,3711,4/02/2011 4:00,WENTWORTH,NSW,-34.0985,141.9013,51.8mm in 1 hour at Mildura AWS.,,,,,,,
23857,Rain,3712,4/02/2011 4:00,TUGGERANONG,NSW,-35.4317,149.1512,LGA: ACT 20mm in 12 minutes at Tuggeranong AWS. ,,,,,,,
23858,Rain,3713,4/02/2011 8:15,MOAMA,NSW,-36.0985,144.7513,SES reports flooding in Echuca-Moama with water up to waist deep in some streets.  SES have jobs for up to 40 properties.,,,,,,,
23860,Rain,3779,6/02/2011 22:34,GUYRA,NSW,-30.2151,151.6678,NULL,,,,,,,
23862,Rain,3780,12/02/2011 2:56,OBERON,NSW,-33.6984,149.8679,From Environmon.,,,,,,,
23863,Rain,3781,12/02/2011 4:50,BELLBROOK,NSW,-30.8151,152.5011,NULL,,,,,,,
23864,Rain,3782,13/02/2011 5:05,DARKWOOD,NSW,-30.4484,152.6511,NULL,,,,,,,
23865,Rain,3783,13/02/2011 5:10,BELLINGEN,NSW,-30.4484,152.9011,NULL,,,,,,,
23866,Rain,3784,15/02/2011 3:30,WILCANNIA,NSW,-31.5652,143.368,NULL,,,,,,,
23868,Rain,3785,20/02/2011 7:30,TOCAL,NSW,-32.6401,151.5928,NULL,,,,,,,
23870,Rain,3786,21/02/2011 0:00,EVANS HEAD,NSW,-29.1151,153.4345,NULL,,,,,,,
23871,Wind,5955,27/02/2011 5:25,NAMBUCCA HEADS,NSW,-30.6415,152.9906,"Spotter reports ""damaging wind"".",,,,,,,
23871,Rain,3788,27/02/2011 5:25,NAMBUCCA HEADS,NSW,-30.6415,152.9906,Spotter reports overflowing gutters.  He is located 12 km inland of Nambucca Heads in the Deep Creek catchment.,,,,,,,
23872,Wind,5956,1/03/2011 2:51,SCONE,NSW,-32.0484,150.8678,48kt gust.  Wind Averaging Period less than 10m.,,,,,,,
23872,Wind,5957,1/03/2011 4:01,MURRURUNDI,NSW,-31.7651,150.8345,NULL,,,,,,,
23873,Wind,5958,1/03/2011 4:22,WALGETT AIRPORT,NSW,-30.0317,148.1012,Walgett AWS.  Wind averaging period less than 10 minutes.,,,,,,,
23873,Wind,5959,1/03/2011 4:23,WALGETT AIRPORT,NSW,-30.0317,148.1012,Walgett AWS.  Wind averaging period less than 10 minutes.,,,,,,,
23874,Wind,5960,1/03/2011 4:50,NOBBYS HEAD,NSW,-32.9184,151.7981,LGA: Greater Newcastle NEWCASTLE NOBBYS SIGNAL STATION AWS.  Wind averaging period less than 10 minutes. ,,,,,,,
23874,Wind,5964,1/03/2011 4:50,MEDOWIE,NSW,-32.7317,151.8511,LGA: Greater Newcastle Storm spotter reports considerable damage in Medowie.  Calls on the 2nd to report for the 1st of March.  One house with significant roof damage and two others with minor damage to house.  Lots of trees down with branches 0.6m in diameter.  Can see evidence of storm track from Raymond Terrace to Medowie to Nelson Bay. ,,,,,,,
23874,Wind,5962,1/03/2011 4:55,NOBBYS HEAD,NSW,-32.9184,151.7981,LGA: Greater Newcastle NEWCASTLE NOBBYS SIGNAL STN AWS.  Wind averaging period less than 10 minutes. ,,,,,,,
23875,Wind,5961,1/03/2011 4:50,GUNNEDAH AERODROME,NSW,-30.9484,150.2511,"Sev Wx logbook has 57kt gust recorded at Gunnedah, but AWS only shows 46kt gust.  Couldn't find 57kt in 3pm Synops either.  So treat this obs with caution.",,,,,,,
23876,Wind,5963,1/03/2011 8:25,COFFS HARBOUR AIRPORT,NSW,-30.3151,153.1178,Coffs Harbour AWS.  Wind averaging period less than 10 minutes.,,,,,,,
23877,Rain,3789,2/03/2011 3:57,WALCHA,NSW,-30.9817,151.5845,NULL,,,,,,,
23878,Rain,3793,11/03/2011 6:55,BIG HILL,NSW,-34.5484,150.0012,"Big Hill SE of Taralga, NE of Goulburn.",,,,,,,
23879,Rain,3796,10/01/2011 10:00,CHINCHILLA,QLD,-26.7384,150.6283,Unofficial report of 207mm of rainfall recorded in the 5 hours between 3 and 8pm at a location 10km north of Chinchilla.%D ARI > 100 years.,,,,,,,
23881,Rain,3797,11/03/2011 5:50,SUNNY CORNER,NSW,-33.3817,149.8846,"Spotter reports peak rainfall rate with 43mm in 30 mins, 66mm in one hour and 76mm for the storm in total.",,,,,,,
23882,Rain,3798,13/03/2011 5:15,Blackheath,NSW,-33.3817,149.8846,Spotter reports 27.2mm of rain in 25 minutes.,,,,,,,
23883,Rain,3799,5/03/2011 0:00,SAPPHIRE,QLD,-23.4612,147.7208,20-50 year ARI,,,,,,,
23884,Rain,3800,14/03/2011 1:50,GEORGES PLAINS,NSW,-33.5151,149.5179,Georges Plains (Queen Charlotte Creek)hydro gauge located south of Bathurst recorded 32.8mm in 30 minutes.,,,,,,,
23885,Rain,3802,14/03/2011 5:50,BARRINGTON TOPS,NSW,-31.892,151.555,MOPPY LOOKOUT (BARRINGTON TOPS) hydro gauge located west northwest of Gloucester recorded 85.4mm in one hour.  Careys Peak (Barrington Tops) recorded 36.4mm in one hour to 17:55pm local (05:55Z to 06:55Z).,,,,,,,
23886,Rain,3804,15/03/2011 5:34,bombala,NSW,-36.9151,149.2346,NULL,,,,,,,
23887,Rain,3806,16/03/2011 9:05,KRAMBACH,NSW,-32.0484,152.2678,43mm in 30 minutes to 20:35pm at Krambach.,,,,,,,
23887,Rain,3805,16/03/2011 9:40,NABIAC,NSW,-32.0984,152.3845,38mm in 30 minutes to 20:35pm at Nabiac. ,,,,,,,
23888,Rain,3808,17/03/2011 6:00,PORT MACQUARIE,NSW,-31.4317,152.9178,"Photos on weatherzone forum from Port Macquarie show flooding in street with water up above car hub cabs, but tops of wheels out of the water.",,,,,,,
23889,Rain,3809,20/03/2011 23:00,KIAMA,NSW,-34.6651,150.8512,104.4mm in 3 hours 00Z to 03Z. Of this 48mm in 1 hour.,,,,,,,
23889,Rain,3811,20/03/2011 23:00,ALBION PARK AERODROME,NSW,-34.5651,150.7846,NULL,,,,,,,
23889,Rain,3810,21/03/2011 1:00,ALBION PARK,NSW,-34.5817,150.7762,LGA: Greater Wollongong ALBION PARK POST OFFICE Hydro gauge. ,,,,,,,
23889,Rain,3812,21/03/2011 1:00,ALBION PARK AERODROME,NSW,-34.5651,150.7846,LGA: Greater Wollongong,,,,,,,
23890,Wind,5966,30/03/2011 2:59,CAMDEN,NSW,-34.0484,150.6846,LGA: Metropolitan  Camden AWS.  Wind averaging period less than 10 minutes. ,,,,,,,
23892,Wind,5971,30/03/2011 4:15,DUBBO AIRPORT,NSW,-32.2067,148.5762,Dubbo AWS.  Wind Averaging Period less than 10 minutes.,,,,,,,
23893,Hail,3258,2/04/2011 6:30,GRAFTON,NSW,-29.6817,152.9345,Spotter reports 20c piece sized hail at Grafton.,,,,,,,
23894,Waterspout,19,29/04/2011 5:45,,,-28.6399,153.6358,"Spotter rang to pass on a report of a friend who had seen a waterspout off the coast of Cape Byron.  Phone call came through at 4:15pm, but strongest winds recorded at Cape Byron between 3:30pm and 4pm, so estimate some time around then.",,,,,,,
23895,Hail,3263,30/05/2011 6:30,ELANORA HEIGHTS,NSW,-33.6984,151.2679,"Spotter reports large hail"" at Elanora Heights"," but doens't specify the size of the hail.""",,,,,,
23896,Waterspout,20,29/05/2011 23:45,,,-33.4652,151.4346,LGA: Central Coast Avoca Beach/ Terrigal area on the central coast about 9:45am.  TV footage on Channel 9 of waterspouts.  Bureau staff member who lives in the area also called to report the waterspouts. ,,,,,,,
23896,Rain,3828,30/05/2011 0:00,ZETLAND,NSW,-33.9151,151.2096,Channel 10 news reported flash flooding in Zetland as well as in some northern suburbs (unnamed).,,,,,,,
23897,Rain,3830,13/09/2010 23:45,ERINA,NSW,-33.4401,151.3928,Reports on ABC Sydney of roof leaking in KMart Erina.,,,,,,,
23897,Rain,3829,14/09/2010 0:55,WYONG,NSW,-33.2817,151.4178,NULL,,,,,,,
23898,Tornado,1127,2/10/2010 6:00,BRINDABELLA RANGE,NSW,-35.3317,148.8012,Weatherzone forum posts pictures of a funnel cloud over the Brindebella ranges about 4pm.,,,,,,,
23899,Hail,3274,22/10/2010 2:55,BLUE MOUNTAINS RANGE,NSW,-33.6651,150.2846,2GB interview sites 2nd hand reports of 10c piece sized hail in Blue Mountains.  Radar data doesn't seem to support this.,,,,,,,
23900,Hail,3275,22/10/2010 4:25,bilpin,NSW,-33.4518,150.5346,"Channel 10 reports ""large hail"" in Bilpin area but do not mention/show specific size or time.",,,,,,,
23901,Rain,3831,31/10/2010 3:35,KAHIBAH,NSW,-32.9651,151.7011,Spotter reports measuring 21mm in 12 minutes.  Gutters flooded.,,,,,,,
23902,Rain,3832,4/11/2010 0:00,MOUNT SEAVIEW,NSW,-31.3651,152.2217,62mm in 1 hour at Mt Seaview reported from observers at Sydney Airport.,,,,,,,
23904,Hail,3330,18/01/2011 5:30,NAMBUCCA HEADS,NSW,-30.6484,153.0011,NULL,,,,,,,
23905,Rain,3868,18/03/2011 22:00,UPPER KANGAROO VALLEY,NSW,-34.6868,150.618,In 11 hours 286mm to 8pm on the 19th.,,,,,,,
23905,Rain,3867,19/03/2011 11:00,BERRY,NSW,-34.7817,150.7012,Storm drain/creek completely overflowing.  Small walk bridge washed away.,,,,,,,
23909,Hail,3742,30/08/2011 5:00,TABULAM,NSW,-28.854,152.5164,NULL,,,,,,,
23910,Wind,6520,28/09/2011 9:46,FOWLERS GAP,NSW,-31.0818,141.718,NULL,,,,,,,
23912,Hail,3743,25/09/2011 5:00,BALLINA,NSW,-28.8317,153.5345,Also received storm spotter report from John Graham of a lot of (4-5cm deep) >1cm sized hail near Ballina.,,,,,,,
23913,Wind,6521,1/10/2011 5:41,CASINO,NSW,-28.8484,153.0511,Report close enough to the 47 knots threshold.,,,,,,,
23914,Wind,6522,14/10/2011 11:45,FOWLERS GAP,NSW,-31.0818,141.718,NULL,,,,,,,
23915,Hail,3744,15/10/2011 6:18,MURWILLUMBAH,NSW,-28.3317,153.3845,NULL,,,,,,,
23916,Wind,6523,25/10/2011 4:13,WALGETT,NSW,-30.0317,148.1012,NULL,,,,,,,
23917,Wind,6524,25/10/2011 7:10,GUNNEDAH AERODROME,NSW,-30.9484,150.2511,Close to the 47 knots threshold and the same environment produced gusts >50 knots in the area.,,,,,,,
23920,Tornado,1188,29/10/2011 23:13,UPPER MANILLA,NSW,-30.6317,150.6678,Tornado touched the ground briefly. Maximum wind gust of at least 100 km/hr.,,,,,,,
23923,Hail,3745,30/10/2011 7:30,MYRTLE CREEK,NSW,-29.0984,152.9511,Spotter report from a friend living 40km south of Casino of golf ball sized hail.,,,,,,,
23924,Rain,4115,7/11/2011 9:45,NEWCASTLE,NSW,-32.9317,151.7845,Several stations around Newcastle recorded 20-30mm of rainfall in 20 minutes. Rainfall measurements taken from Environmon. Rain Rates were triggering Flash Flood Alerts in the Hydrology Section.,,,,,,,
23925,Tornado,1189,8/11/2011 1:20,BOMBALA,NSW,-36.9151,149.2346,Report of roof damage (roof blown off house) at Bombala by SES. Confirmation of tornado at Bombala from Weatherzone forum and online news pictures. ,,,,,,,
23926,Wind,6525,8/11/2011 3:07,GOULBURN,NSW,-34.7484,149.7346,NULL,,,,,,,
23927,Wind,6526,8/11/2011 6:32,TIBOOBURRA,NSW,-29.4152,142.0346,NULL,,,,,,,
23928,Rain,4116,8/11/2011 5:00,SHELLHARBOUR,NSW,-34.5817,150.8679,Flash flooding (over-flowing storm water drains) was reported by storm spotter as well as several reports of flash flooding in Shellharbour from Weatherzone forum.,,,,,,,
23929,Wind,6527,9/11/2011 8:09,BROKEN HILL AIRPORT,NSW,-32.0068,141.468,SES reported wind damage-related jobs at Broken Hill also.,,,,,,,
23930,Hail,3746,12/11/2011 3:40,THORA,NSW,-30.4317,152.0345,4cm hail reported at Thora to the Coffs Harbour Met Office who then rang the Sydney RFC.,,,,,,,
23931,Wind,6528,12/11/2011 10:23,GRAFTON,NSW,-29.6817,152.9345,NULL,,,,,,,
23931,Wind,6529,12/11/2011 10:23,GRAFTON,NSW,-29.6817,152.9345,NULL,,,,,,,
23932,Wind,6530,13/11/2011 7:55,KYOGLE,NSW,-28.6151,153.0011,Storm spotter rang Queensland RFC reporting an approximately 90km/hr wind gust at Kyogle. QLD RFC passed on the report to NSW RFC.,,,,,,,
23933,Hail,3747,29/11/2011 7:30,HOLT,NSW,-35.2333,149.0167,NULL,,,,,,,
23934,Wind,6537,29/11/2011 9:00,THE ROCK HILL,NSW,-35.2818,147.0846,Heavy items such as 44 gallon drums were moved around the yard.,,,,,,,
23934,Wind,6531,29/11/2011 9:27,WEST WYALONG AIRPORT,NSW,-33.9317,147.1846,Report was a SPECI from YWWL AWS.,,,,,,,
23934,Wind,6532,29/11/2011 9:36,WAGGA WAGGA AIRPORT,NSW,-35.1318,147.4179,Report was a SPECI from YSWG AWS.,,,,,,,
23934,Wind,6534,29/11/2011 11:27,CONDOBOLIN AERODROME,NSW,-33.0651,147.2012,Report was a SPECI from YCDO AWS.,,,,,,,
23934,Wind,6533,29/11/2011 11:36,CONDOBOLIN AERODROME,NSW,-33.0651,147.2012,Report was a SPECI from YCDO AWS.,,,,,,,
23934,Wind,6535,29/11/2011 12:28,FORBES,NSW,-33.3817,148.0012,Report was a SPECI from YFBS AWS.,,,,,,,
23935,Wind,6536,29/11/2011 5:30,WAGGA WAGGA AIRPORT,NSW,-35.1318,147.4179,NULL,,,,,,,
23936,Rain,4117,29/11/2011 11:00,ROSSI,NSW,-35.4651,149.5012,Actually an Environmon report of 56mm in 2 hours to 11Z at Mountview (Shoalhaven River) approximately 16km east of Rossi. Reached its 1 in 10 year threshold.,,,,,,,
23937,Rain,4181,11/12/2011 2:59,Berowra heights,NSW,-33.607,151.143,"Closest lightning observed at 0314 UTC on 11/12/2011 - 6 secs from flash to sound, LGA: Sydney",,,,,,,
23939,Rain,4184,11/12/2011 2:00,TUGGERANONG,NSW,-35.4317,149.1512,"No warnings were current for the time, however, there were no reports of any damage or flash flooding LGA ACT. ",,,,,,,
23940,Rain,4186,11/12/2011 17:30,BLUE HAVEN,NSW,-33.1984,151.4845,"Many roads and houses flooded, in San Remo, Buff point and Budgewoi. LGA: Central Coast.",,,,,,,
23941,Wind,6562,29/11/2011 5:30,WAGGA WAGGA,NSW,-35.1152,147.3679,Estimated report of wind speed with an event that also had a report of 50mm in 4 hours near Wagga Wagga,,,,,,,
23942,Rain,4185,11/12/2011 6:29,TERREEL RIDGE,NSW,-32.2151,152.0345,"Enviromon observation at Craven (Longview), LGA Greater Newcastle",,,,,,,
23943,Rain,4187,11/12/2011 6:32,COOMA AIRPORT,NSW,-36.2984,148.9679,Recorded from Enviromon,,,,,,,
23944,Rain,4188,11/12/2011 7:00,DUNGOG,NSW,-32.3817,151.8345,"Recorded in Enviromon, LGA: Greater Newcastle",,,,,,,
23945,Hail,3773,12/12/2011 6:00,BALLINA,NSW,-28.8317,153.5345,Reported by storm spotter in Ballina.,,,,,,,
23946,Rain,4189,19/12/2011 7:10,GREYSTANES,NSW,-33.8151,150.9346,"Recorded at Cumberland Golf Club, in enviromon. LGA: Sydney",,,,,,,
23946,Rain,4190,19/12/2011 7:15,MERRYLANDS,NSW,-33.8401,150.9846,"Recorded at Finlayson Creek, in enviromon. LGA: Sydney",,,,,,,
23946,Rain,4191,19/12/2011 7:15,DOYLES PROSPECT,NSW,-31.2984,148.9346,"Recorded at Prospect Reservoir, in enviromon. LGA: Sydney",,,,,,,
23947,Rain,4192,21/12/2011 7:30,PINE RIDGE,NSW,-33.9317,149.2846,Recorded on enviromon,,,,,,,
23947,Rain,4193,21/12/2011 7:30,BLACKVILLE,NSW,-31.6317,150.2345,Recorded on enviromon,,,,,,,
23947,Rain,4194,21/12/2011 7:30,DURI,NSW,-31.2151,150.8178,Recorded on enviromon,,,,,,,
